Time	Open	High	Low	Close	Volume
2009-02-20 08:00:00	0.50235	0.50735	0.50075	0.5062	28521	43
2009-02-20 12:00:00	0.5062	0.5086	0.50285	0.50675	28014	35
2009-02-20 16:00:00	0.50675	0.51555	0.505	0.51275	16132	32
2009-02-20 20:00:00	0.51285	0.51305	0.50997	0.511	3074	65
2009-02-22 20:00:00	0.50915	0.51105	0.50775	0.509	5121	61
2009-02-23 00:00:00	0.50895	0.51485	0.50645	0.51235	14689	54
2009-02-23 04:00:00	0.5119	0.5183	0.51102	0.51775	18841	35
2009-02-23 08:00:00	0.51775	0.51785	0.5133	0.5146	28904	29
2009-02-23 12:00:00	0.51475	0.5152	0.50805	0.5081	31264	42
2009-02-23 16:00:00	0.5083	0.5106	0.5081	0.50815	13756	29
2009-02-23 20:00:00	0.50815	0.50915	0.506	0.5064	10275	52
2009-02-24 00:00:00	0.5064	0.5106	0.50463	0.51	10063	24
2009-02-24 04:00:00	0.51	0.5136	0.50942	0.5131	21557	50
2009-02-24 08:00:00	0.51305	0.51445	0.5103	0.5104	24820	46
2009-02-24 12:00:00	0.5104	0.51105	0.50755	0.50965	21175	42
2009-02-24 16:00:00	0.5095	0.51615	0.50855	0.5148	18241	23
2009-02-24 20:00:00	0.5148	0.51575	0.51248	0.5139	11850	63
2009-02-25 00:00:00	0.5139	0.51495	0.5114	0.5116	13557	19
2009-02-25 04:00:00	0.5116	0.51715	0.51105	0.5164	20583	52
2009-02-25 08:00:00	0.5164	0.5194	0.5135	0.5142	34248	48
2009-02-25 12:00:00	0.5142	0.51595	0.5098	0.51035	42057	39
2009-02-25 16:00:00	0.51035	0.5128	0.50856	0.50878	32654	35
2009-02-25 20:00:00	0.50915	0.51135	0.50751	0.5087	11325	44
2009-02-26 00:00:00	0.5087	0.51175	0.50789	0.5111	12408	57
2009-02-26 04:00:00	0.51105	0.51175	0.508	0.5088	11619	50
2009-02-26 08:00:00	0.5088	0.5115	0.5088	0.51065	17443	40
2009-02-26 12:00:00	0.51054	0.5128	0.5081	0.51085	28943	47
2009-02-26 16:00:00	0.51085	0.5117	0.5092	0.5093	18628	42
2009-02-26 20:00:00	0.50935	0.5104	0.5063	0.50715	9655	45
2009-02-27 00:00:00	0.5072	0.5078	0.50445	0.505	13132	35
2009-02-27 04:00:00	0.50545	0.50745	0.50465	0.5051	15059	35
2009-02-27 08:00:00	0.5051	0.5053	0.50185	0.50185	22995	40
2009-02-27 12:00:00	0.5019	0.5047	0.4983	0.50035	27300	41
2009-02-27 16:00:00	0.50035	0.50485	0.49965	0.5032	18029	31
2009-02-27 20:00:00	0.5032	0.5032	0.49945	0.50045	4494	51
2009-03-01 20:00:00	0.49896	0.49955	0.49495	0.49525	4870	31
2009-03-02 00:00:00	0.4953	0.49605	0.4906	0.49295	14073	51
2009-03-02 04:00:00	0.4929	0.49655	0.4916	0.4937	15372	36
2009-03-02 08:00:00	0.4937	0.49555	0.4917	0.4934	19592	33
2009-03-02 12:00:00	0.4934	0.49565	0.4917	0.492	31619	48
2009-03-02 16:00:00	0.49205	0.49565	0.49165	0.4931	19879	28
2009-03-02 20:00:00	0.4931	0.494	0.49129	0.49245	11399	36
2009-03-03 00:00:00	0.4925	0.49885	0.49183	0.49655	20537	30
2009-03-03 04:00:00	0.49675	0.5001	0.4953	0.49955	18744	32
2009-03-03 08:00:00	0.49955	0.50165	0.49535	0.4955	35345	32
2009-03-03 12:00:00	0.4956	0.50105	0.49495	0.49525	27556	36
2009-03-03 16:00:00	0.49535	0.49795	0.49425	0.49765	16776	24
2009-03-03 20:00:00	0.4977	0.49775	0.49359	0.4938	15380	35
2009-03-04 00:00:00	0.49385	0.49555	0.4893	0.4951	23776	29
2009-03-04 04:00:00	0.4951	0.4974	0.49403	0.4964	18247	33
2009-03-04 08:00:00	0.4964	0.50075	0.4959	0.4994	33617	39
2009-03-04 12:00:00	0.49905	0.50335	0.49865	0.50085	30917	43
2009-03-04 16:00:00	0.50085	0.5076	0.50085	0.5072	20131	33
2009-03-04 20:00:00	0.5072	0.50775	0.50345	0.5037	14775	44
2009-03-05 00:00:00	0.5036	0.50495	0.50052	0.502	19180	70
2009-03-05 04:00:00	0.502	0.50335	0.5011	0.50223	16190	40
2009-03-05 08:00:00	0.50235	0.5031	0.49835	0.4998	21187	32
2009-03-05 12:00:00	0.4998	0.5043	0.49815	0.50195	27695	42
2009-03-05 16:00:00	0.50185	0.50275	0.49705	0.49755	19581	35
2009-03-05 20:00:00	0.49755	0.4995	0.49645	0.4985	13732	49
2009-03-06 00:00:00	0.4985	0.502	0.4979	0.5015	20129	47
2009-03-06 04:00:00	0.50155	0.50495	0.5005	0.5035	18838	12
2009-03-06 08:00:00	0.50335	0.50465	0.49945	0.5031	23768	40
2009-03-06 12:00:00	0.5031	0.50925	0.5018	0.50295	35701	46
2009-03-06 16:00:00	0.50295	0.50455	0.50068	0.50115	13867	37
2009-03-06 20:00:00	0.50115	0.50305	0.50025	0.5019	4451	64
2009-03-08 20:00:00	0.50258	0.50525	0.50172	0.50495	8664	34
2009-03-09 00:00:00	0.505	0.50605	0.5013	0.502	11645	58
2009-03-09 04:00:00	0.50164	0.5037	0.5007	0.5028	13271	47
2009-03-09 08:00:00	0.5028	0.5028	0.49695	0.49735	20631	47
2009-03-09 12:00:00	0.49725	0.49865	0.49215	0.49255	34118	35
2009-03-09 16:00:00	0.4925	0.4955	0.49215	0.4926	12292	28
2009-03-09 20:00:00	0.49221	0.49475	0.4912	0.49455	15355	36
2009-03-10 00:00:00	0.4946	0.4976	0.49421	0.49745	13354	34
2009-03-10 04:00:00	0.49732	0.49925	0.49575	0.4992	15185	47
2009-03-10 08:00:00	0.49925	0.4995	0.49677	0.49945	25880	37
2009-03-10 12:00:00	0.49945	0.50515	0.4988	0.5027	28925	32
2009-03-10 16:00:00	0.5027	0.5038	0.49805	0.5015	17693	22
2009-03-10 20:00:00	0.50145	0.5058	0.5011	0.5051	12767	33
2009-03-11 00:00:00	0.5051	0.506	0.4992	0.4998	19740	38
2009-03-11 04:00:00	0.4997	0.50225	0.4975	0.5013	18442	43
2009-03-11 08:00:00	0.50125	0.5063	0.49995	0.5063	18227	33
2009-03-11 12:00:00	0.5063	0.5072	0.50405	0.50615	23213	23
2009-03-11 16:00:00	0.50615	0.5076	0.50405	0.5058	15863	26
2009-03-11 20:00:00	0.5058	0.5144	0.5058	0.51075	18545	60
2009-03-12 00:00:00	0.5108	0.5144	0.50986	0.5122	20816	29
2009-03-12 04:00:00	0.5122	0.51355	0.5083	0.50835	18248	26
2009-03-12 08:00:00	0.50835	0.51315	0.50695	0.5128	26296	22
2009-03-12 12:00:00	0.5128	0.5149	0.5082	0.5138	34754	31
2009-03-12 16:00:00	0.5138	0.5221	0.51285	0.5204	15211	48
2009-03-12 20:00:00	0.5206	0.52335	0.5178	0.52005	13002	50
2009-03-13 00:00:00	0.52005	0.52195	0.51885	0.51947	12351	25
2009-03-13 04:00:00	0.5198	0.52075	0.51827	0.51965	15973	40
2009-03-13 08:00:00	0.5196	0.52675	0.51945	0.5224	36497	43
2009-03-13 12:00:00	0.52215	0.52675	0.52175	0.524	36549	45
2009-03-13 16:00:00	0.524	0.52545	0.5227	0.524	12012	29
2009-03-13 20:00:00	0.524	0.52515	0.5225	0.52445	2809	50
2009-03-15 20:00:00	0.5222	0.52365	0.52035	0.52265	5213	138
2009-03-16 00:00:00	0.5227	0.5257	0.52155	0.52308	12251	51
2009-03-16 04:00:00	0.52365	0.5266	0.52273	0.5262	12414	33
2009-03-16 08:00:00	0.5262	0.53155	0.5259	0.5309	34184	38
2009-03-16 12:00:00	0.5309	0.53235	0.52905	0.5317	36088	31
2009-03-16 16:00:00	0.5317	0.53425	0.5287	0.52935	18585	28
2009-03-16 20:00:00	0.52935	0.5309	0.52772	0.5292	10418	34
2009-03-17 00:00:00	0.52925	0.5316	0.52823	0.531	13760	30
2009-03-17 04:00:00	0.53105	0.53255	0.52925	0.53115	15800	32
2009-03-17 08:00:00	0.5312	0.5315	0.5274	0.52875	26838	25
2009-03-17 12:00:00	0.52875	0.532	0.5277	0.52815	36925	37
2009-03-17 16:00:00	0.52815	0.53041	0.52783	0.53015	11890	23
2009-03-17 20:00:00	0.5302	0.53128	0.52786	0.52995	8367	35
2009-03-18 00:00:00	0.53005	0.5307	0.52746	0.5296	13846	29
2009-03-18 04:00:00	0.52955	0.5307	0.5278	0.5284	12499	59
2009-03-18 08:00:00	0.5284	0.52865	0.526	0.52745	16717	33
2009-03-18 12:00:00	0.5275	0.53115	0.5265	0.5282	19320	30
2009-03-18 16:00:00	0.5282	0.54695	0.52752	0.54675	17175	27
2009-03-18 20:00:00	0.54675	0.54685	0.5434	0.5445	8504	37
2009-03-19 00:00:00	0.54445	0.54475	0.53943	0.5411	12164	32
2009-03-19 04:00:00	0.54155	0.5435	0.54	0.5428	15439	24
2009-03-19 08:00:00	0.543	0.551	0.54265	0.55035	19478	28
2009-03-19 12:00:00	0.55035	0.5611	0.5495	0.56045	27973	30
2009-03-19 16:00:00	0.56055	0.5606	0.55422	0.5548	8841	27
2009-03-19 20:00:00	0.55485	0.55725	0.55252	0.55665	8982	45
2009-03-20 00:00:00	0.5567	0.5581	0.55466	0.55695	11226	30
2009-03-20 04:00:00	0.557	0.56225	0.55505	0.5615	11453	45
2009-03-20 08:00:00	0.5615	0.5622	0.5555	0.5575	20594	30
2009-03-20 12:00:00	0.5575	0.56255	0.5574	0.5601	20429	31
2009-03-20 16:00:00	0.5601	0.562	0.5574	0.55766	11736	36
2009-03-20 20:00:00	0.55787	0.55895	0.55724	0.558	2105	35
2009-03-22 20:00:00	0.55905	0.5615	0.5584	0.5603	5537	63
2009-03-23 00:00:00	0.5603	0.56575	0.55983	0.56505	11647	52
2009-03-23 04:00:00	0.565	0.56745	0.56384	0.56715	9586	40
2009-03-23 08:00:00	0.56715	0.5695	0.56435	0.5685	20450	34
2009-03-23 12:00:00	0.56845	0.56995	0.5642	0.56925	28808	24
2009-03-23 16:00:00	0.5692	0.5726	0.56805	0.5718	13061	21
2009-03-23 20:00:00	0.5718	0.5723	0.56875	0.57055	9950	30
2009-03-24 00:00:00	0.5706	0.57465	0.57025	0.5704	12865	32
2009-03-24 04:00:00	0.5704	0.57325	0.56775	0.56815	12984	21
2009-03-24 08:00:00	0.56815	0.571	0.5636	0.56615	16253	33
2009-03-24 12:00:00	0.56605	0.57085	0.5639	0.5682	19100	28
2009-03-24 16:00:00	0.56825	0.57015	0.56155	0.56215	10568	33
2009-03-24 20:00:00	0.5622	0.56395	0.5606	0.56315	8834	42
2009-03-25 00:00:00	0.5632	0.56395	0.559	0.561	14905	41
2009-03-25 04:00:00	0.561	0.56155	0.55645	0.55675	12794	40
2009-03-25 08:00:00	0.5568	0.5644	0.555	0.5626	21326	33
2009-03-25 12:00:00	0.56255	0.5719	0.5619	0.5681	21879	31
2009-03-25 16:00:00	0.5682	0.57055	0.56085	0.566	9080	27
2009-03-25 20:00:00	0.5662	0.5698	0.5645	0.56845	11374	30
2009-03-26 00:00:00	0.5685	0.57525	0.5675	0.57445	15820	42
2009-03-26 04:00:00	0.57445	0.5783	0.57371	0.577	16728	39
2009-03-26 08:00:00	0.577	0.58015	0.57575	0.5784	16453	28
2009-03-26 12:00:00	0.5784	0.5801	0.57565	0.5793	26580	31
2009-03-26 16:00:00	0.5793	0.57935	0.5738	0.57465	9084	17
2009-03-26 20:00:00	0.57465	0.5783	0.5736	0.57755	11504	32
2009-03-27 00:00:00	0.57755	0.57895	0.574	0.5755	11759	40
2009-03-27 04:00:00	0.5755	0.5758	0.57235	0.57335	10643	51
2009-03-27 08:00:00	0.57325	0.5752	0.5698	0.57085	14187	23
2009-03-27 12:00:00	0.57075	0.57265	0.56665	0.57085	14120	30
2009-03-27 16:00:00	0.5708	0.5717	0.56836	0.5693	7304	22
2009-03-27 20:00:00	0.5694	0.57085	0.56865	0.57058	1418	39
2009-03-29 20:00:00	0.56915	0.56935	0.5653	0.5669	6513	42
2009-03-30 00:00:00	0.5669	0.5684	0.56275	0.5645	9314	32
2009-03-30 04:00:00	0.5645	0.5645	0.55825	0.56035	16622	42
2009-03-30 08:00:00	0.56035	0.56375	0.55915	0.56315	12264	27
2009-03-30 12:00:00	0.56315	0.5641	0.5597	0.56115	17628	28
2009-03-30 16:00:00	0.5611	0.5633	0.55945	0.56135	9358	30
2009-03-30 20:00:00	0.56135	0.5636	0.5599	0.5615	12993	45
2009-03-31 00:00:00	0.5617	0.5692	0.56115	0.56835	19040	30
2009-03-31 04:00:00	0.5683	0.56975	0.5667	0.56895	14624	60
2009-03-31 08:00:00	0.56905	0.573	0.56847	0.571	9200	28
2009-03-31 12:00:00	0.571	0.5723	0.568	0.56855	15834	25
2009-03-31 16:00:00	0.5686	0.57195	0.56745	0.5706	6575	35
2009-03-31 20:00:00	0.57065	0.5707	0.5582	0.5603	12318	27
2009-04-01 00:00:00	0.5602	0.5602	0.5552	0.55715	15047	40
2009-04-01 04:00:00	0.55715	0.55775	0.5527	0.55625	16742	27
2009-04-01 08:00:00	0.55625	0.5638	0.55515	0.56155	13873	32
2009-04-01 12:00:00	0.56155	0.56365	0.55765	0.56325	17307	22
2009-04-01 16:00:00	0.56325	0.5694	0.56044	0.5684	8814	28
2009-04-01 20:00:00	0.5683	0.56865	0.56487	0.56605	13150	41
2009-04-02 00:00:00	0.56605	0.5693	0.5635	0.5674	18278	43
2009-04-02 04:00:00	0.5675	0.5701	0.56685	0.56885	19546	43
2009-04-02 08:00:00	0.56895	0.57765	0.5688	0.57455	17567	32
2009-04-02 12:00:00	0.57455	0.58245	0.5742	0.58155	19504	28
2009-04-02 16:00:00	0.58155	0.5837	0.57675	0.57715	7436	32
2009-04-02 20:00:00	0.5777	0.5889	0.57675	0.5879	14057	33
2009-04-03 00:00:00	0.5879	0.58985	0.58245	0.5853	16506	44
2009-04-03 04:00:00	0.58535	0.58605	0.58115	0.583	12376	41
2009-04-03 08:00:00	0.583	0.58885	0.58161	0.5844	10901	33
2009-04-03 12:00:00	0.5844	0.5885	0.57715	0.57975	17215	32
2009-04-03 16:00:00	0.57985	0.58725	0.5798	0.5869	7405	30
2009-04-03 20:00:00	0.58695	0.58725	0.5834	0.5848	2598	27
2009-04-05 20:00:00	0.58583	0.59325	0.58539	0.5921	8977	40
2009-04-06 00:00:00	0.5921	0.5977	0.59185	0.5945	13234	79
2009-04-06 04:00:00	0.59445	0.5947	0.59105	0.59205	10301	32
2009-04-06 08:00:00	0.592	0.5953	0.5889	0.58925	13230	26
2009-04-06 12:00:00	0.5892	0.58955	0.58465	0.587	18199	30
2009-04-06 16:00:00	0.5869	0.58885	0.5856	0.5875	8032	34
2009-04-06 20:00:00	0.58755	0.5885	0.57945	0.57955	13993	29
2009-04-07 00:00:00	0.57955	0.5839	0.5792	0.582	11248	37
2009-04-07 04:00:00	0.5819	0.58545	0.579	0.58125	17306	33
2009-04-07 08:00:00	0.5813	0.58235	0.57395	0.5766	18582	33
2009-04-07 12:00:00	0.5766	0.57995	0.57455	0.57935	18153	32
2009-04-07 16:00:00	0.57935	0.58015	0.5737	0.5745	7267	30
2009-04-07 20:00:00	0.5745	0.57685	0.57332	0.5756	8248	29
2009-04-08 00:00:00	0.5756	0.5759	0.57115	0.5724	13366	45
2009-04-08 04:00:00	0.5725	0.57405	0.5692	0.5715	12894	33
2009-04-08 08:00:00	0.5715	0.5766	0.57115	0.5736	9054	31
2009-04-08 12:00:00	0.57355	0.5791	0.5734	0.57805	14172	29
2009-04-08 16:00:00	0.57805	0.58	0.57525	0.57745	8171	35
2009-04-08 20:00:00	0.5774	0.58015	0.57705	0.578	8715	31
2009-04-09 00:00:00	0.578	0.58045	0.5766	0.5795	9184	32
2009-04-09 04:00:00	0.5795	0.5841	0.57855	0.58125	10090	40
2009-04-09 08:00:00	0.58125	0.58235	0.57655	0.5781	9056	27
2009-04-09 12:00:00	0.57805	0.58455	0.5779	0.5804	17002	29
2009-04-09 16:00:00	0.5804	0.58383	0.57927	0.58337	10454	28
2009-04-09 20:00:00	0.5835	0.58365	0.5809	0.582	8241	32
2009-04-10 00:00:00	0.582	0.58245	0.58066	0.5815	4642	60
2009-04-10 04:00:00	0.5815	0.5835	0.58112	0.5827	5725	70
2009-04-10 08:00:00	0.58254	0.58334	0.58136	0.58263	12011	28
2009-04-10 12:00:00	0.5828	0.5834	0.58146	0.582	14007	65
2009-04-10 16:00:00	0.582	0.58275	0.58063	0.58225	11829	30
2009-04-10 20:00:00	0.58225	0.5839	0.58197	0.5839	1421	119
2009-04-12 20:00:00	0.58368	0.5868	0.58235	0.5848	8882	29
2009-04-13 00:00:00	0.58495	0.58615	0.5828	0.5853	8956	79
2009-04-13 04:00:00	0.5851	0.5868	0.58415	0.5857	8482	36
2009-04-13 08:00:00	0.5858	0.58645	0.58334	0.58595	15395	40
2009-04-13 12:00:00	0.5859	0.589	0.58385	0.588	10606	53
2009-04-13 16:00:00	0.58825	0.59335	0.5869	0.5911	7696	49
2009-04-13 20:00:00	0.5911	0.5929	0.59035	0.59195	10764	44
2009-04-14 00:00:00	0.5919	0.5919	0.58805	0.5896	11748	40
2009-04-14 04:00:00	0.5898	0.59155	0.58635	0.58765	10833	49
2009-04-14 08:00:00	0.58765	0.5903	0.58615	0.5897	12231	36
2009-04-14 12:00:00	0.5897	0.58995	0.5834	0.5854	28178	15
2009-04-14 16:00:00	0.5853	0.587	0.58203	0.58235	16309	29
2009-04-14 20:00:00	0.5823	0.58375	0.58075	0.5822	11462	42
2009-04-15 00:00:00	0.58225	0.58355	0.57595	0.57735	23891	29
2009-04-15 04:00:00	0.57715	0.5789	0.57475	0.5777	20746	59
2009-04-15 08:00:00	0.5777	0.582	0.57695	0.57795	20928	41
2009-04-15 12:00:00	0.57775	0.5778	0.57355	0.5756	26104	26
2009-04-15 16:00:00	0.57565	0.58205	0.57529	0.5812	12595	28
2009-04-15 20:00:00	0.5812	0.58225	0.5775	0.57805	18501	31
2009-04-16 00:00:00	0.57805	0.57935	0.57455	0.5772	22242	31
2009-04-16 04:00:00	0.57705	0.57835	0.5707	0.57075	15349	60
2009-04-16 08:00:00	0.57075	0.57315	0.56775	0.5695	16187	27
2009-04-16 12:00:00	0.5695	0.5766	0.56845	0.57035	17318	34
2009-04-16 16:00:00	0.57035	0.57375	0.5681	0.57085	7642	33
2009-04-16 20:00:00	0.57066	0.57515	0.5706	0.5738	12641	37
2009-04-17 00:00:00	0.57375	0.5746	0.57155	0.5727	12243	31
2009-04-17 04:00:00	0.5727	0.57425	0.57015	0.57225	9491	43
2009-04-17 08:00:00	0.5723	0.57295	0.5694	0.57015	11781	33
2009-04-17 12:00:00	0.5701	0.5714	0.5667	0.567	18084	28
2009-04-17 16:00:00	0.56695	0.5673	0.56482	0.56565	7281	31
2009-04-17 20:00:00	0.5656	0.56795	0.56518	0.56735	1921	28
2009-04-19 20:00:00	0.56746	0.57055	0.56615	0.56745	6492	40
2009-04-20 00:00:00	0.56745	0.5686	0.56435	0.56645	9126	69
2009-04-20 04:00:00	0.5667	0.56795	0.5644	0.5648	6713	31
2009-04-20 08:00:00	0.5648	0.56505	0.5592	0.5599	14183	29
2009-04-20 12:00:00	0.5599	0.5618	0.55483	0.55555	19911	28
2009-04-20 16:00:00	0.55555	0.5563	0.5486	0.54955	9463	27
2009-04-20 20:00:00	0.5499	0.55425	0.5487	0.5517	9917	26
2009-04-21 00:00:00	0.5517	0.5557	0.5506	0.5553	10685	33
2009-04-21 04:00:00	0.55525	0.5583	0.55385	0.55775	10821	47
2009-04-21 08:00:00	0.5578	0.5592	0.55315	0.55475	10379	28
2009-04-21 12:00:00	0.5547	0.5635	0.55305	0.5625	18280	28
2009-04-21 16:00:00	0.5625	0.5656	0.56114	0.563	9406	30
2009-04-21 20:00:00	0.563	0.56475	0.55745	0.5591	10760	48
2009-04-22 00:00:00	0.55875	0.56025	0.5553	0.55552	12369	60
2009-04-22 04:00:00	0.5557	0.558	0.55355	0.5557	10938	75
2009-04-22 08:00:00	0.55565	0.5581	0.55325	0.5572	8445	33
2009-04-22 12:00:00	0.55715	0.5598	0.554	0.5588	17834	26
2009-04-22 16:00:00	0.5587	0.55925	0.5549	0.55495	6848	36
2009-04-22 20:00:00	0.555	0.5571	0.5538	0.5552	8460	38
2009-04-23 00:00:00	0.55525	0.5569	0.55265	0.55494	13987	78
2009-04-23 04:00:00	0.555	0.5599	0.5549	0.5573	15047	32
2009-04-23 08:00:00	0.5573	0.56225	0.5573	0.56	19714	30
2009-04-23 12:00:00	0.56	0.5614	0.55605	0.55735	29067	38
2009-04-23 16:00:00	0.5573	0.5616	0.5562	0.56045	14536	41
2009-04-23 20:00:00	0.56045	0.5625	0.55985	0.56025	10266	36
2009-04-24 00:00:00	0.56005	0.56505	0.55985	0.56335	17462	19
2009-04-24 04:00:00	0.5634	0.5645	0.56	0.5637	13053	19
2009-04-24 08:00:00	0.5637	0.56885	0.5637	0.5672	20827	36
2009-04-24 12:00:00	0.5672	0.5722	0.5665	0.5718	23591	25
2009-04-24 16:00:00	0.57175	0.57375	0.569	0.5722	10809	41
2009-04-24 20:00:00	0.57215	0.57375	0.57075	0.572	1726	54
2009-04-26 20:00:00	0.57076	0.57076	0.564	0.5664	5450	39
2009-04-27 00:00:00	0.5664	0.5676	0.56312	0.56375	10814	57
2009-04-27 04:00:00	0.5638	0.56605	0.5622	0.5659	14887	23
2009-04-27 08:00:00	0.5659	0.56725	0.5644	0.5656	19210	27
2009-04-27 12:00:00	0.56555	0.57075	0.5639	0.5689	34387	30
2009-04-27 16:00:00	0.56895	0.5696	0.56396	0.56645	14752	34
2009-04-27 20:00:00	0.5666	0.5692	0.5621	0.5627	14757	29
2009-04-28 00:00:00	0.56265	0.5627	0.554	0.55675	21693	36
2009-04-28 04:00:00	0.5565	0.55685	0.5527	0.55585	20657	20
2009-04-28 08:00:00	0.5558	0.55875	0.5549	0.5573	26926	34
2009-04-28 12:00:00	0.5573	0.5623	0.5568	0.5587	38363	27
2009-04-28 16:00:00	0.5588	0.5615	0.5567	0.5587	10920	19
2009-04-28 20:00:00	0.5587	0.5618	0.55667	0.56135	12443	28
2009-04-29 00:00:00	0.5613	0.56675	0.56125	0.56515	20808	50
2009-04-29 04:00:00	0.5652	0.5677	0.56457	0.5669	17055	44
2009-04-29 08:00:00	0.5669	0.5719	0.56685	0.5702	20611	30
2009-04-29 12:00:00	0.5702	0.57765	0.56855	0.5755	23448	33
2009-04-29 16:00:00	0.5755	0.57715	0.5704	0.5713	15099	19
2009-04-29 20:00:00	0.5714	0.57355	0.56315	0.56485	17629	47
2009-04-30 00:00:00	0.5647	0.56745	0.56445	0.56565	16734	31
2009-04-30 04:00:00	0.56565	0.57535	0.56315	0.5748	17646	35
2009-04-30 08:00:00	0.5748	0.5749	0.5656	0.5682	14650	25
2009-04-30 12:00:00	0.56825	0.5712	0.56415	0.56895	25724	9
2009-04-30 16:00:00	0.56895	0.5695	0.5625	0.56545	9366	34
2009-04-30 20:00:00	0.5654	0.5665	0.56255	0.56605	9834	34
2009-05-01 00:00:00	0.56625	0.5675	0.56305	0.56485	8515	45
2009-05-01 04:00:00	0.56467	0.57015	0.56425	0.5688	7659	23
2009-05-01 08:00:00	0.56885	0.5742	0.5662	0.57165	13807	33
2009-05-01 12:00:00	0.5717	0.5727	0.56535	0.56835	15170	48
2009-05-01 16:00:00	0.56835	0.5706	0.56835	0.5697	7363	41
2009-05-01 20:00:00	0.5699	0.57165	0.5679	0.5686	1336	10
2009-05-04 00:00:00	0.57295	0.5755	0.5721	0.57385	12305	40
2009-05-04 04:00:00	0.5738	0.5762	0.573	0.5748	13822	48
