Time	Open	High	Low	Close	Volume
2009-03-05 08:00:00	1.17305	1.17705	1.1718	1.17545	132918	17
2009-03-05 12:00:00	1.1755	1.181	1.17115	1.17495	102791	23
2009-03-05 16:00:00	1.175	1.17585	1.16745	1.17115	133749	18
2009-03-05 20:00:00	1.1712	1.1722	1.1691	1.16995	52105	21
2009-03-06 00:00:00	1.16995	1.1711	1.16265	1.16335	50925	32
2009-03-06 04:00:00	1.1636	1.1652	1.14835	1.15325	92283	35
2009-03-06 08:00:00	1.1532	1.15745	1.1504	1.15615	148667	16
2009-03-06 12:00:00	1.1562	1.1585	1.1509	1.15285	145270	19
2009-03-06 16:00:00	1.15285	1.1566	1.1511	1.1563	127578	14
2009-03-06 20:00:00	1.1564	1.16175	1.15575	1.15865	39491	25
2009-03-08 20:00:00	1.15833	1.15867	1.1531	1.1535	35268	44
2009-03-09 00:00:00	1.1535	1.15845	1.1534	1.1576	34726	39
2009-03-09 04:00:00	1.1575	1.1622	1.1572	1.15785	57556	27
2009-03-09 08:00:00	1.15785	1.16515	1.1571	1.16275	156565	21
2009-03-09 12:00:00	1.1632	1.1681	1.15935	1.1634	209034	19
2009-03-09 16:00:00	1.16335	1.1636	1.15755	1.1587	139233	10
2009-03-09 20:00:00	1.1587	1.1617	1.15787	1.1586	26728	32
2009-03-10 00:00:00	1.1586	1.1591	1.1545	1.155	37059	61
2009-03-10 04:00:00	1.1549	1.15675	1.1474	1.15075	84107	28
2009-03-10 08:00:00	1.1508	1.1589	1.1504	1.15665	159086	17
2009-03-10 12:00:00	1.1567	1.15755	1.1432	1.15395	203003	19
2009-03-10 16:00:00	1.15395	1.165	1.151	1.16165	143205	18
2009-03-10 20:00:00	1.16165	1.16195	1.15855	1.15935	35511	28
2009-03-11 00:00:00	1.15935	1.16585	1.1579	1.16405	56372	26
2009-03-11 04:00:00	1.164	1.1676	1.16189	1.1641	84880	46
2009-03-11 08:00:00	1.1641	1.16595	1.1575	1.15775	181098	19
2009-03-11 12:00:00	1.15775	1.16065	1.15375	1.1585	198634	21
2009-03-11 16:00:00	1.15855	1.15875	1.152	1.1526	158862	18
2009-03-11 20:00:00	1.1526	1.15695	1.15168	1.1553	34247	26
2009-03-12 00:00:00	1.15545	1.15615	1.14945	1.15305	71410	25
2009-03-12 04:00:00	1.15305	1.15965	1.15045	1.15865	78163	29
2009-03-12 08:00:00	1.1587	1.1604	1.1544	1.15585	156191	17
2009-03-12 12:00:00	1.1559	1.19665	1.1554	1.18945	154210	18
2009-03-12 16:00:00	1.18935	1.19145	1.18355	1.1841	126940	20
2009-03-12 20:00:00	1.1841	1.18925	1.1836	1.18685	47721	21
2009-03-13 00:00:00	1.18685	1.1913	1.18405	1.1912	59156	63
2009-03-13 04:00:00	1.1912	1.1919	1.18555	1.1882	88528	30
2009-03-13 08:00:00	1.1882	1.191	1.1835	1.1904	153587	21
2009-03-13 12:00:00	1.1904	1.19345	1.1852	1.18805	185873	24
2009-03-13 16:00:00	1.1881	1.1905	1.186	1.1875	72595	21
2009-03-13 20:00:00	1.18755	1.18755	1.18461	1.185	7022	32
2009-03-15 20:00:00	1.18551	1.1912	1.18551	1.18905	12111	34
2009-03-16 00:00:00	1.1891	1.1912	1.1868	1.19	49570	43
2009-03-16 04:00:00	1.19005	1.19105	1.18525	1.1876	60912	39
2009-03-16 08:00:00	1.1876	1.18915	1.1808	1.1829	201707	16
2009-03-16 12:00:00	1.1829	1.18545	1.18035	1.182	199446	20
2009-03-16 16:00:00	1.182	1.1871	1.1812	1.1846	102103	14
2009-03-16 20:00:00	1.1846	1.1859	1.18327	1.18435	28187	18
2009-03-17 00:00:00	1.18445	1.18675	1.1818	1.1836	54119	37
2009-03-17 04:00:00	1.1836	1.19015	1.18215	1.1864	91581	42
2009-03-17 08:00:00	1.1864	1.1874	1.1813	1.1825	156398	16
2009-03-17 12:00:00	1.1825	1.18545	1.1813	1.1827	182081	21
2009-03-17 16:00:00	1.1826	1.1854	1.1812	1.1825	123775	17
2009-03-17 20:00:00	1.18245	1.1828	1.1799	1.18045	30692	21
2009-03-18 00:00:00	1.1805	1.183	1.1776	1.1784	80286	45
2009-03-18 04:00:00	1.17835	1.1813	1.17805	1.1808	92119	37
2009-03-18 08:00:00	1.1808	1.18245	1.1727	1.1755	172096	23
2009-03-18 12:00:00	1.1755	1.1768	1.16255	1.1666	199627	16
2009-03-18 16:00:00	1.1666	1.1678	1.1378	1.14015	136900	17
2009-03-18 20:00:00	1.1402	1.1438	1.13715	1.14125	39453	29
2009-03-19 00:00:00	1.14125	1.1452	1.13975	1.143	82388	39
2009-03-19 04:00:00	1.143	1.14575	1.13965	1.1398	108536	36
2009-03-19 08:00:00	1.1398	1.1431	1.1287	1.12995	175365	20
2009-03-19 12:00:00	1.12995	1.1314	1.11575	1.1184	209591	17
2009-03-19 16:00:00	1.1185	1.12725	1.11845	1.12345	173565	12
2009-03-19 20:00:00	1.12345	1.1255	1.12245	1.12315	27582	19
2009-03-20 00:00:00	1.1232	1.12545	1.12065	1.12195	39780	52
2009-03-20 04:00:00	1.12195	1.125	1.1169	1.1181	70528	37
2009-03-20 08:00:00	1.1181	1.1282	1.11755	1.1258	178382	19
2009-03-20 12:00:00	1.1258	1.1289	1.118	1.1243	180235	21
2009-03-20 16:00:00	1.1244	1.1298	1.1209	1.1292	130903	17
2009-03-20 20:00:00	1.12925	1.1295	1.127	1.1272	6714	19
2009-03-22 20:00:00	1.1247	1.12565	1.1216	1.1253	17153	53
2009-03-23 00:00:00	1.12535	1.1268	1.1224	1.1229	38457	44
2009-03-23 04:00:00	1.12295	1.1245	1.11705	1.1206	77747	27
2009-03-23 08:00:00	1.12065	1.12775	1.11975	1.12695	158389	19
2009-03-23 12:00:00	1.12695	1.1341	1.12555	1.12925	197499	15
2009-03-23 16:00:00	1.1293	1.1296	1.1213	1.1238	128256	11
2009-03-23 20:00:00	1.1238	1.1259	1.1235	1.12535	29515	25
2009-03-24 00:00:00	1.12535	1.1256	1.12165	1.1235	52284	53
2009-03-24 04:00:00	1.12365	1.12675	1.121	1.12425	83001	32
2009-03-24 08:00:00	1.1243	1.1291	1.1217	1.1288	204376	21
2009-03-24 12:00:00	1.12885	1.13165	1.12275	1.1286	191411	16
2009-03-24 16:00:00	1.1286	1.13245	1.1245	1.13165	142825	12
2009-03-24 20:00:00	1.13165	1.1324	1.129	1.13065	47749	13
2009-03-25 00:00:00	1.1307	1.1322	1.1286	1.1298	53229	41
2009-03-25 04:00:00	1.1299	1.1325	1.129	1.1317	84051	29
2009-03-25 08:00:00	1.13165	1.13275	1.12445	1.12795	188522	25
2009-03-25 12:00:00	1.12795	1.1323	1.1169	1.1238	163024	15
2009-03-25 16:00:00	1.1238	1.1256	1.11695	1.1196	82188	17
2009-03-25 20:00:00	1.1196	1.122	1.11875	1.1216	31295	15
2009-03-26 00:00:00	1.1216	1.1244	1.11815	1.1225	56840	51
2009-03-26 04:00:00	1.1225	1.1237	1.11995	1.12285	72372	39
2009-03-26 08:00:00	1.12265	1.1275	1.11955	1.124	187629	18
2009-03-26 12:00:00	1.124	1.12885	1.1205	1.1271	171322	19
2009-03-26 16:00:00	1.12715	1.12865	1.12435	1.1278	87850	16
2009-03-26 20:00:00	1.1278	1.1288	1.12596	1.12725	24105	20
2009-03-27 00:00:00	1.12725	1.12725	1.12305	1.12375	41502	28
2009-03-27 04:00:00	1.12375	1.12725	1.12225	1.1268	59759	36
2009-03-27 08:00:00	1.1268	1.1435	1.12625	1.1425	189889	25
2009-03-27 12:00:00	1.1425	1.14645	1.14005	1.1437	180536	22
2009-03-27 16:00:00	1.1437	1.14795	1.14185	1.14345	106297	16
2009-03-27 20:00:00	1.14345	1.14485	1.1429	1.144	7822	31
2009-03-29 20:00:00	1.14368	1.14955	1.14363	1.1448	16308	35
2009-03-30 00:00:00	1.1448	1.14685	1.1439	1.1454	33526	42
2009-03-30 04:00:00	1.14535	1.15095	1.1446	1.1502	116490	57
2009-03-30 08:00:00	1.1502	1.1515	1.14725	1.15005	169795	26
2009-03-30 12:00:00	1.15005	1.1549	1.14745	1.1534	178608	19
2009-03-30 16:00:00	1.1534	1.15485	1.14785	1.1485	78955	17
2009-03-30 20:00:00	1.1485	1.1515	1.1476	1.15045	25608	21
2009-03-31 00:00:00	1.1504	1.1515	1.14415	1.14505	50838	37
2009-03-31 04:00:00	1.145	1.1489	1.1425	1.1428	113111	25
2009-03-31 08:00:00	1.1428	1.1443	1.1373	1.1402	161314	15
2009-03-31 12:00:00	1.1402	1.14055	1.1357	1.1395	193102	23
2009-03-31 16:00:00	1.13955	1.1435	1.13605	1.13825	80330	19
2009-03-31 20:00:00	1.13825	1.1401	1.1368	1.13895	33383	19
2009-04-01 00:00:00	1.139	1.14425	1.1373	1.1426	49141	43
2009-04-01 04:00:00	1.1426	1.14685	1.1418	1.1448	97064	53
2009-04-01 08:00:00	1.14475	1.146	1.13815	1.14035	152111	19
2009-04-01 12:00:00	1.14035	1.14835	1.1382	1.1465	189126	21
2009-04-01 16:00:00	1.1465	1.1507	1.1438	1.14625	69261	18
2009-04-01 20:00:00	1.14625	1.14735	1.1446	1.1453	27699	15
2009-04-02 00:00:00	1.1453	1.1458	1.14215	1.14375	43894	42
2009-04-02 04:00:00	1.1438	1.147	1.1407	1.1461	102131	49
2009-04-02 08:00:00	1.1461	1.1486	1.136	1.1409	191298	20
2009-04-02 12:00:00	1.1409	1.141	1.131	1.1349	164070	21
2009-04-02 16:00:00	1.1349	1.13715	1.13075	1.1362	69083	19
2009-04-02 20:00:00	1.1362	1.13625	1.1329	1.13385	24108	20
2009-04-03 00:00:00	1.13365	1.1366	1.13225	1.13535	28557	31
2009-04-03 04:00:00	1.13535	1.1389	1.1345	1.136	72981	33
2009-04-03 08:00:00	1.136	1.137	1.13295	1.13415	135272	21
2009-04-03 12:00:00	1.1342	1.139	1.13185	1.1322	125598	19
2009-04-03 16:00:00	1.1322	1.1356	1.1297	1.13095	44018	19
2009-04-03 20:00:00	1.1309	1.13215	1.1296	1.13085	10164	23
2009-04-05 20:00:00	1.1297	1.13027	1.12605	1.1275	17658	30
2009-04-06 00:00:00	1.12745	1.1288	1.12383	1.12525	44216	40
2009-04-06 04:00:00	1.1253	1.13135	1.1244	1.1283	94788	31
2009-04-06 08:00:00	1.12835	1.1314	1.12645	1.12875	145303	16
2009-04-06 12:00:00	1.12875	1.1407	1.12855	1.13895	159299	18
2009-04-06 16:00:00	1.13895	1.13965	1.13485	1.13695	45869	19
2009-04-06 20:00:00	1.13705	1.14205	1.1349	1.138	37428	28
2009-04-07 00:00:00	1.138	1.1383	1.13564	1.1361	51916	42
2009-04-07 04:00:00	1.1361	1.138	1.13455	1.1375	103486	37
2009-04-07 08:00:00	1.1375	1.1483	1.1367	1.1458	177017	21
2009-04-07 12:00:00	1.1458	1.14635	1.14245	1.1444	157403	15
2009-04-07 16:00:00	1.1444	1.14525	1.1406	1.14235	61564	18
2009-04-07 20:00:00	1.14235	1.14335	1.14125	1.14255	34466	14
2009-04-08 00:00:00	1.14255	1.14805	1.14185	1.14615	72182	47
2009-04-08 04:00:00	1.1462	1.15185	1.1456	1.1481	122433	53
2009-04-08 08:00:00	1.1481	1.1495	1.1442	1.1477	122289	16
2009-04-08 12:00:00	1.1478	1.1494	1.14455	1.14595	129769	21
2009-04-08 16:00:00	1.14595	1.1498	1.14325	1.14835	64566	20
2009-04-08 20:00:00	1.14835	1.1491	1.14635	1.1488	26787	14
2009-04-09 00:00:00	1.14855	1.1498	1.148	1.14855	43200	22
2009-04-09 04:00:00	1.14855	1.1509	1.1427	1.14395	103843	41
2009-04-09 08:00:00	1.144	1.152	1.14355	1.1512	134647	23
2009-04-09 12:00:00	1.1512	1.1598	1.1466	1.1583	146690	21
2009-04-09 16:00:00	1.1583	1.16055	1.15516	1.15635	41728	15
2009-04-09 20:00:00	1.15612	1.16175	1.15553	1.15905	24802	23
2009-04-10 00:00:00	1.159	1.16225	1.157	1.1579	22481	54
2009-04-10 04:00:00	1.158	1.1605	1.15723	1.16	31260	62
2009-04-10 08:00:00	1.16	1.1603	1.15664	1.1585	32638	20
2009-04-10 12:00:00	1.1585	1.15905	1.15665	1.15775	27312	33
2009-04-10 16:00:00	1.1578	1.1585	1.15472	1.15495	37893	20
2009-04-10 20:00:00	1.15495	1.15495	1.15374	1.154	3241	36
2009-04-12 20:00:00	1.15406	1.1572	1.15384	1.15705	14389	27
2009-04-13 00:00:00	1.15705	1.1606	1.15669	1.1573	22711	45
2009-04-13 04:00:00	1.1573	1.1573	1.15145	1.1525	33433	23
2009-04-13 08:00:00	1.1525	1.1534	1.1504	1.1509	31799	40
2009-04-13 12:00:00	1.1509	1.151	1.1326	1.13555	50557	20
2009-04-13 16:00:00	1.1357	1.1361	1.13035	1.13165	23891	21
2009-04-13 20:00:00	1.13165	1.1339	1.13085	1.13285	28896	9
2009-04-14 00:00:00	1.13285	1.1371	1.13265	1.1354	49171	29
2009-04-14 04:00:00	1.1354	1.1411	1.13215	1.1408	88394	32
2009-04-14 08:00:00	1.1408	1.14425	1.1399	1.1415	95537	20
2009-04-14 12:00:00	1.1415	1.1448	1.13725	1.1387	128627	16
2009-04-14 16:00:00	1.1387	1.1401	1.13525	1.1369	70805	19
2009-04-14 20:00:00	1.1369	1.139	1.13633	1.13715	27919	14
2009-04-15 00:00:00	1.13715	1.14085	1.1365	1.1387	45094	32
2009-04-15 04:00:00	1.13865	1.1449	1.13765	1.14285	92295	40
2009-04-15 08:00:00	1.1429	1.1472	1.13905	1.1463	153490	14
2009-04-15 12:00:00	1.14615	1.14865	1.14405	1.14525	160751	14
2009-04-15 16:00:00	1.14525	1.14575	1.14215	1.1432	52794	21
2009-04-15 20:00:00	1.14325	1.14425	1.1421	1.1427	25414	21
2009-04-16 00:00:00	1.1427	1.1447	1.1398	1.14315	50731	35
2009-04-16 04:00:00	1.1432	1.1483	1.1425	1.14585	104290	31
2009-04-16 08:00:00	1.14585	1.15195	1.14575	1.14615	132698	24
2009-04-16 12:00:00	1.14615	1.14905	1.1445	1.1471	120367	18
2009-04-16 16:00:00	1.14705	1.15125	1.14575	1.14815	77056	25
2009-04-16 20:00:00	1.14795	1.14805	1.14555	1.1473	23140	19
2009-04-17 00:00:00	1.1474	1.154	1.1467	1.1521	57099	45
2009-04-17 04:00:00	1.1521	1.1577	1.15165	1.15765	104315	27
2009-04-17 08:00:00	1.15765	1.16705	1.15755	1.16465	98172	18
2009-04-17 12:00:00	1.16465	1.1688	1.16405	1.16745	74242	22
2009-04-17 16:00:00	1.16745	1.1684	1.1663	1.1672	30870	19
2009-04-17 20:00:00	1.16715	1.1675	1.1645	1.16495	7536	25
2009-04-19 20:00:00	1.16484	1.16875	1.16422	1.1686	21715	41
2009-04-20 00:00:00	1.1686	1.1718	1.16795	1.1688	39288	32
2009-04-20 04:00:00	1.1688	1.1711	1.1672	1.1688	108683	40
2009-04-20 08:00:00	1.1688	1.1718	1.1677	1.1709	121353	15
2009-04-20 12:00:00	1.1709	1.17415	1.16765	1.17135	90508	19
2009-04-20 16:00:00	1.1714	1.1718	1.16735	1.169	56613	15
2009-04-20 20:00:00	1.1689	1.1706	1.1679	1.1701	27117	21
2009-04-21 00:00:00	1.1701	1.17095	1.1677	1.1683	62524	31
2009-04-21 04:00:00	1.1683	1.1718	1.16716	1.16875	63883	40
2009-04-21 08:00:00	1.16885	1.1707	1.16605	1.17	113438	17
2009-04-21 12:00:00	1.17005	1.17025	1.1636	1.1652	148972	15
2009-04-21 16:00:00	1.16505	1.169	1.16465	1.1683	54029	18
2009-04-21 20:00:00	1.1683	1.1692	1.16645	1.1678	26965	12
2009-04-22 00:00:00	1.16775	1.17005	1.167	1.16795	42824	44
2009-04-22 04:00:00	1.16795	1.1722	1.1671	1.1704	78460	34
2009-04-22 08:00:00	1.1706	1.1706	1.1658	1.1666	116292	20
2009-04-22 12:00:00	1.1666	1.1691	1.1596	1.1634	132920	18
2009-04-22 16:00:00	1.1634	1.1653	1.16265	1.1644	53609	18
2009-04-22 20:00:00	1.16425	1.1646	1.16298	1.1636	23044	22
2009-04-23 00:00:00	1.16355	1.1655	1.1632	1.16455	33547	32
2009-04-23 04:00:00	1.16455	1.1675	1.162	1.1673	87383	31
2009-04-23 08:00:00	1.1673	1.1673	1.15465	1.1589	107183	17
2009-04-23 12:00:00	1.1589	1.1628	1.1567	1.1581	95317	21
2009-04-23 16:00:00	1.15815	1.15835	1.15015	1.1508	90587	17
2009-04-23 20:00:00	1.1508	1.152	1.14993	1.152	27275	26
2009-04-24 00:00:00	1.15195	1.15255	1.1499	1.1504	47453	39
2009-04-24 04:00:00	1.1504	1.1512	1.1444	1.1456	90086	30
2009-04-24 08:00:00	1.1456	1.1456	1.13815	1.14095	147014	16
2009-04-24 12:00:00	1.14095	1.14385	1.13535	1.1368	140958	15
2009-04-24 16:00:00	1.13675	1.14035	1.1349	1.13945	98647	19
2009-04-24 20:00:00	1.1394	1.1404	1.13845	1.13895	10228	32
2009-04-26 20:00:00	1.13797	1.1392	1.1359	1.13825	19493	60
2009-04-27 00:00:00	1.13825	1.14465	1.13825	1.1435	69656	51
2009-04-27 04:00:00	1.1435	1.1486	1.14175	1.1456	144168	26
2009-04-27 08:00:00	1.1456	1.1477	1.1438	1.1469	181829	22
2009-04-27 12:00:00	1.14685	1.1499	1.1456	1.1472	161546	19
2009-04-27 16:00:00	1.1472	1.16035	1.14485	1.1554	132886	22
2009-04-27 20:00:00	1.1554	1.15725	1.1546	1.15605	29571	13
2009-04-28 00:00:00	1.15605	1.1581	1.1554	1.156	53738	43
2009-04-28 04:00:00	1.156	1.15845	1.155	1.1563	90675	40
2009-04-28 08:00:00	1.1563	1.1596	1.1546	1.1577	144393	18
2009-04-28 12:00:00	1.1577	1.1582	1.14875	1.15185	140196	20
2009-04-28 16:00:00	1.1518	1.1519	1.14185	1.1434	79042	16
2009-04-28 20:00:00	1.1434	1.1445	1.14235	1.1436	33956	17
2009-04-29 00:00:00	1.1436	1.14465	1.1403	1.14135	54219	36
2009-04-29 04:00:00	1.14135	1.1426	1.13955	1.14185	95656	31
2009-04-29 08:00:00	1.1418	1.1419	1.13465	1.1358	127181	19
2009-04-29 12:00:00	1.13585	1.1393	1.1301	1.131	122848	17
2009-04-29 16:00:00	1.131	1.1385	1.1308	1.1372	72543	15
2009-04-29 20:00:00	1.1372	1.13755	1.135	1.1358	33868	19
2009-04-30 00:00:00	1.1358	1.13645	1.1301	1.1324	62979	36
2009-04-30 04:00:00	1.1324	1.1352	1.12695	1.1305	130094	43
2009-04-30 08:00:00	1.13055	1.1386	1.13015	1.13445	174530	20
2009-04-30 12:00:00	1.13445	1.1429	1.13375	1.1403	133978	20
2009-04-30 16:00:00	1.1403	1.1433	1.13875	1.1414	63693	17
2009-04-30 20:00:00	1.1415	1.14202	1.13845	1.1395	24070	18
2009-05-01 00:00:00	1.1395	1.14	1.13752	1.13905	38306	37
2009-05-01 04:00:00	1.1391	1.13925	1.1357	1.1374	65677	37
2009-05-01 08:00:00	1.13735	1.14105	1.1334	1.13615	96082	25
2009-05-01 12:00:00	1.13605	1.1387	1.13455	1.13655	82376	21
2009-05-01 16:00:00	1.13645	1.1369	1.13505	1.13605	30539	22
2009-05-01 20:00:00	1.13605	1.1366	1.1356	1.1356	3985	23
2009-05-03 20:00:00	1.13613	1.1374	1.13387	1.13654	41212	37
2009-05-04 00:00:00	1.13672	1.13696	1.1319	1.13375	47359	33
2009-05-04 04:00:00	1.1338	1.1363	1.13315	1.1345	75247	30
2009-05-04 08:00:00	1.1345	1.14075	1.1344	1.13885	84889	27
2009-05-04 12:00:00	1.13885	1.1421	1.12635	1.1289	76243	18
2009-05-04 16:00:00	1.1289	1.1293	1.1251	1.1262	46662	18
2009-05-04 20:00:00	1.1262	1.12695	1.1246	1.1258	28746	16
2009-05-05 00:00:00	1.1258	1.13	1.12555	1.1294	41068	32
2009-05-05 04:00:00	1.1294	1.13575	1.12615	1.13535	93524	30
2009-05-05 08:00:00	1.1353	1.1353	1.1275	1.1278	162949	20
2009-05-05 12:00:00	1.1278	1.13285	1.1244	1.12965	187933	17
