Time	Open	High	Low	Close	Volume
2013-11-13 04:00:00	158.124	158.311	158.013	158.186	19735	14
2013-11-13 08:00:00	158.189	159.272	157.993	158.844	39482	11
2013-11-13 12:00:00	158.844	159.129	158.61	158.93	37963	12
2013-11-13 16:00:00	158.934	159.332	158.926	159.212	29474	11
2013-11-13 20:00:00	159.214	159.413	158.975	159.217	27052	15
2013-11-14 00:00:00	159.214	159.912	159.159	159.802	33055	20
2013-11-14 04:00:00	159.804	159.997	159.646	159.966	23318	17
2013-11-14 08:00:00	159.963	160.306	159.794	160.119	38830	12
2013-11-14 12:00:00	160.119	160.914	160.104	160.814	46014	11
2013-11-14 16:00:00	160.814	160.9	160.532	160.629	31495	12
2013-11-14 20:00:00	160.627	160.959	160.568	160.882	16705	14
2013-11-15 00:00:00	160.882	161.164	160.768	161.056	22540	18
2013-11-15 04:00:00	161.056	161.172	160.699	161.153	19940	18
2013-11-15 08:00:00	161.159	161.493	160.986	161.38	31467	12
2013-11-15 12:00:00	161.384	161.646	160.976	161.36	42407	11
2013-11-15 16:00:00	161.356	161.524	161.317	161.474	18295	14
2013-11-15 20:00:00	161.474	161.631	161.39	161.429	6569	13
2013-11-17 20:00:00	161.651	161.753	161.541	161.689	4297	73
2013-11-18 00:00:00	161.689	161.689	161.394	161.504	18576	20
2013-11-18 04:00:00	161.504	161.604	161.196	161.214	19892	19
2013-11-18 08:00:00	161.214	161.342	160.97	161.203	31046	14
2013-11-18 12:00:00	161.204	161.232	160.974	161.169	29726	13
2013-11-18 16:00:00	161.169	161.314	161.016	161.073	23345	11
2013-11-18 20:00:00	161.073	161.107	160.729	160.902	19073	15
2013-11-19 00:00:00	160.899	161.038	160.467	160.718	26948	19
2013-11-19 04:00:00	160.714	160.891	160.625	160.816	18834	16
2013-11-19 08:00:00	160.819	161.02	160.408	160.513	37648	13
2013-11-19 12:00:00	160.512	161.386	160.501	161.343	40864	11
2013-11-19 16:00:00	161.343	161.611	161.201	161.477	29713	11
2013-11-19 20:00:00	161.479	161.716	161.34	161.627	18057	13
2013-11-20 00:00:00	161.623	161.644	161.057	161.099	22246	20
2013-11-20 04:00:00	161.103	161.464	161.057	161.284	16307	18
2013-11-20 08:00:00	161.284	161.599	161.11	161.196	36433	11
2013-11-20 12:00:00	161.195	161.7	161.194	161.575	43796	12
2013-11-20 16:00:00	161.573	161.604	161.02	161.068	41113	14
2013-11-20 20:00:00	161.065	161.388	160.844	161.374	20564	16
2013-11-21 00:00:00	161.374	161.705	161.241	161.493	31159	18
2013-11-21 04:00:00	161.493	162.275	161.378	162.072	30124	17
2013-11-21 08:00:00	162.073	162.688	162.022	162.566	38826	13
2013-11-21 12:00:00	162.565	163.169	162.552	163.167	46750	13
2013-11-21 16:00:00	163.166	163.503	162.968	163.39	30996	11
2013-11-21 20:00:00	163.387	164.068	163.357	163.884	17917	14
2013-11-22 00:00:00	163.882	164.022	163.722	163.901	25069	18
2013-11-22 04:00:00	163.901	163.93	163.507	163.662	27329	17
2013-11-22 08:00:00	163.661	164.058	163.589	163.984	34167	12
2013-11-22 12:00:00	163.985	164.119	163.617	163.87	35139	13
2013-11-22 16:00:00	163.87	164.246	163.852	164.201	22901	10
2013-11-22 20:00:00	164.201	164.369	164.184	164.255	8539	16
2013-11-24 20:00:00	164.349	164.499	164.311	164.367	5854	30
2013-11-25 00:00:00	164.367	165.17	164.173	164.95	29495	19
2013-11-25 04:00:00	164.952	165.28	164.938	164.943	24501	19
2013-11-25 08:00:00	164.943	164.975	164.613	164.908	28637	12
2013-11-25 12:00:00	164.907	164.963	164.202	164.279	34233	13
2013-11-25 16:00:00	164.28	164.305	164.063	164.144	21779	12
2013-11-25 20:00:00	164.141	164.329	163.821	163.936	19210	16
2013-11-26 00:00:00	163.936	164.274	163.818	163.929	22210	18
2013-11-26 04:00:00	163.927	164.119	163.853	164.047	16829	20
2013-11-26 08:00:00	164.045	164.378	163.889	164.072	31705	14
2013-11-26 12:00:00	164.073	164.295	163.668	164.079	37247	14
2013-11-26 16:00:00	164.077	164.193	163.848	164.189	25799	11
2013-11-26 20:00:00	164.185	164.304	164.016	164.103	13431	19
2013-11-27 00:00:00	164.104	164.764	164.095	164.577	23008	20
2013-11-27 04:00:00	164.577	164.899	164.518	164.844	23453	22
2013-11-27 08:00:00	164.844	166.136	164.766	166.101	41752	17
2013-11-27 12:00:00	166.101	166.452	165.863	166.192	40618	15
2013-11-27 16:00:00	166.192	166.263	166.061	166.222	20830	12
2013-11-27 20:00:00	166.222	166.57	166.194	166.414	11230	13
2013-11-28 00:00:00	166.414	166.469	165.964	166.401	20163	15
2013-11-28 04:00:00	166.403	166.76	166.348	166.737	17607	15
2013-11-28 08:00:00	166.737	167.224	166.464	167.148	32950	14
2013-11-28 12:00:00	167.149	167.313	167.024	167.087	21149	11
2013-11-28 16:00:00	167.087	167.159	166.989	167.107	11935	14
2013-11-28 20:00:00	167.107	167.297	167.026	167.142	8901	21
2013-11-29 00:00:00	167.142	167.89	167.068	167.716	25761	16
2013-11-29 04:00:00	167.714	167.715	166.859	166.994	27230	15
2013-11-29 08:00:00	166.995	167.387	166.849	167.079	32210	13
2013-11-29 12:00:00	167.084	167.698	166.949	167.69	32181	13
2013-11-29 16:00:00	167.687	167.826	167.547	167.613	23618	12
2013-11-29 20:00:00	167.611	167.697	167.463	167.564	4557	16
2013-12-01 20:00:00	167.776	167.983	167.711	167.853	5412	45
2013-12-02 00:00:00	167.852	168.525	167.763	168.077	24064	13
2013-12-02 04:00:00	168.077	168.366	167.985	168.323	17685	15
2013-12-02 08:00:00	168.324	168.794	168.284	168.419	41148	13
2013-12-02 12:00:00	168.418	168.661	168.168	168.532	39586	12
2013-12-02 16:00:00	168.532	168.717	168.48	168.523	25221	10
2013-12-02 20:00:00	168.521	168.63	168.279	168.372	10763	14
2013-12-03 00:00:00	168.376	168.904	168.216	168.874	20461	12
2013-12-03 04:00:00	168.874	169.131	168.765	168.849	24082	19
2013-12-03 08:00:00	168.854	169.135	168.4	168.599	41141	13
2013-12-03 12:00:00	168.599	168.663	167.96	168.147	39384	11
2013-12-03 16:00:00	168.149	168.161	167.337	167.86	39084	11
2013-12-03 20:00:00	167.862	168.119	167.615	167.684	18321	17
2013-12-04 00:00:00	167.688	168.219	167.509	168.119	34146	19
2013-12-04 04:00:00	168.119	168.363	167.927	168.259	28079	19
2013-12-04 08:00:00	168.259	168.389	167.547	167.707	35713	12
2013-12-04 12:00:00	167.707	167.939	167.398	167.778	52659	16
2013-12-04 16:00:00	167.78	167.876	166.874	167.28	42166	13
2013-12-04 20:00:00	167.283	167.774	167.269	167.684	14271	13
2013-12-05 00:00:00	167.679	167.74	167.347	167.588	15114	14
2013-12-05 04:00:00	167.592	167.67	167.026	167.177	22298	11
2013-12-05 08:00:00	167.177	167.272	166.622	166.761	30722	10
2013-12-05 12:00:00	166.759	167.089	166.45	166.565	51547	20
2013-12-05 16:00:00	166.566	166.593	165.87	166.164	38811	9
2013-12-05 20:00:00	166.16	166.341	166.013	166.129	15741	14
2013-12-06 00:00:00	166.129	166.594	166.084	166.306	17335	17
2013-12-06 04:00:00	166.308	166.849	166.254	166.828	21556	11
2013-12-06 08:00:00	166.828	167.239	166.784	167.071	23483	13
2013-12-06 12:00:00	167.07	168.254	167.029	167.936	55044	10
2013-12-06 16:00:00	167.936	168.254	167.823	168.182	26975	11
2013-12-06 20:00:00	168.182	168.245	168.049	168.184	6417	10
2013-12-08 20:00:00	168.384	168.724	168.239	168.385	8293	55
2013-12-09 00:00:00	168.382	168.399	168.121	168.194	15187	14
2013-12-09 04:00:00	168.194	168.727	168.124	168.615	13497	12
2013-12-09 08:00:00	168.612	168.993	168.59	168.809	25403	12
2013-12-09 12:00:00	168.809	169.114	168.6	168.956	26122	9
2013-12-09 16:00:00	168.957	169.664	168.886	169.574	26906	12
2013-12-09 20:00:00	169.574	169.729	169.504	169.585	12056	10
2013-12-10 00:00:00	169.585	169.954	169.543	169.911	20076	14
2013-12-10 04:00:00	169.913	170.059	169.78	169.804	15478	13
2013-12-10 08:00:00	169.804	169.814	169.365	169.469	28812	12
2013-12-10 12:00:00	169.47	169.514	168.676	168.994	36594	10
2013-12-10 16:00:00	168.999	169.159	168.74	168.961	21906	8
2013-12-10 20:00:00	168.967	169.353	168.919	169.18	9813	13
2013-12-11 00:00:00	169.178	169.354	168.684	168.726	13953	10
2013-12-11 04:00:00	168.729	169.006	168.3	168.404	18006	11
2013-12-11 08:00:00	168.404	168.474	167.826	167.859	27585	10
2013-12-11 12:00:00	167.859	168.414	167.529	167.711	34783	11
2013-12-11 16:00:00	167.711	168.204	167.55	168.019	28319	11
2013-12-11 20:00:00	168.019	168.08	167.624	167.899	11172	11
2013-12-12 00:00:00	167.899	168.137	167.639	167.723	16455	14
2013-12-12 04:00:00	167.726	168.584	167.721	168.574	14798	12
2013-12-12 08:00:00	168.574	168.923	168.37	168.424	28437	10
2013-12-12 12:00:00	168.429	168.731	168.15	168.164	43574	9
2013-12-12 16:00:00	168.164	168.824	168.159	168.813	28829	10
2013-12-12 20:00:00	168.811	169.39	168.721	169.224	16202	16
2013-12-13 00:00:00	169.229	169.816	169.059	169.641	22529	19
2013-12-13 04:00:00	169.643	169.744	169.148	169.201	21439	18
2013-12-13 08:00:00	169.204	169.364	168.549	168.618	32739	13
2013-12-13 12:00:00	168.622	168.664	167.707	167.87	42531	13
2013-12-13 16:00:00	167.871	168.315	167.852	168.119	21613	9
2013-12-13 20:00:00	168.116	168.324	168.029	168.135	4754	15
2013-12-15 20:00:00	168.305	168.399	168.012	168.304	3613	66
2013-12-16 00:00:00	168.309	168.327	167.344	167.492	18626	17
2013-12-16 04:00:00	167.494	167.978	167.415	167.928	14443	15
2013-12-16 08:00:00	167.925	168.438	167.825	168.175	27838	12
2013-12-16 12:00:00	168.179	168.424	167.85	167.871	32798	13
2013-12-16 16:00:00	167.874	168.035	167.731	167.89	19740	11
2013-12-16 20:00:00	167.89	168.025	167.811	167.931	7186	14
2013-12-17 00:00:00	167.931	168.171	167.887	168	9232	12
2013-12-17 04:00:00	167.996	168.154	167.926	167.963	10436	13
2013-12-17 08:00:00	167.963	168.126	167.413	167.416	23541	13
2013-12-17 12:00:00	167.416	167.742	166.802	166.807	35672	15
2013-12-17 16:00:00	166.807	167.078	166.58	166.971	24782	11
2013-12-17 20:00:00	166.971	167.105	166.858	167.039	8564	14
2013-12-18 00:00:00	167.041	167.776	167.041	167.739	17541	14
2013-12-18 04:00:00	167.737	167.843	167.544	167.686	11489	15
2013-12-18 08:00:00	167.685	168.498	167.53	168.396	29540	14
2013-12-18 12:00:00	168.396	169.366	168.345	169.161	31878	15
2013-12-18 16:00:00	169.162	170.104	168.283	170.081	42132	10
2013-12-18 20:00:00	170.074	171.186	169.988	170.734	34064	15
2013-12-19 00:00:00	170.734	170.756	169.909	170.217	19006	15
2013-12-19 04:00:00	170.207	170.513	170.072	170.294	18693	12
2013-12-19 08:00:00	170.299	170.643	170.08	170.364	25809	10
2013-12-19 12:00:00	170.364	170.755	170.18	170.555	39279	11
2013-12-19 16:00:00	170.555	170.721	170.424	170.522	20632	10
2013-12-19 20:00:00	170.526	170.714	170.494	170.672	9604	14
2013-12-20 00:00:00	170.679	170.929	170.539	170.869	20063	15
2013-12-20 04:00:00	170.869	171.056	170.5	170.609	16295	11
2013-12-20 08:00:00	170.609	170.939	170.513	170.638	26319	11
2013-12-20 12:00:00	170.634	170.902	170.209	170.219	44958	12
2013-12-20 16:00:00	170.219	170.324	169.934	169.944	21582	14
2013-12-20 20:00:00	169.944	170.086	169.77	169.959	4664	14
2013-12-22 20:00:00	169.874	169.944	169.796	169.869	2194	76
2013-12-23 00:00:00	169.869	170.219	169.858	170.057	5503	8
2013-12-23 04:00:00	170.056	170.189	170.029	170.173	6431	14
2013-12-23 08:00:00	170.173	170.244	169.813	169.894	22949	12
2013-12-23 12:00:00	169.894	170.224	169.766	170.094	25319	13
2013-12-23 16:00:00	170.094	170.354	170.03	170.169	13326	13
2013-12-23 20:00:00	170.169	170.42	170.131	170.314	8900	16
2013-12-24 00:00:00	170.314	170.708	170.259	170.619	13495	19
2013-12-24 04:00:00	170.619	170.674	170.199	170.309	12549	20
2013-12-24 08:00:00	170.312	170.761	170.132	170.607	14642	21
2013-12-24 12:00:00	170.607	170.822	170.564	170.763	13916	17
2013-12-24 16:00:00	170.763	170.799	170.577	170.633	8975	14
2013-12-24 20:00:00	170.632	170.864	170.595	170.615	1838	52
2013-12-25 00:00:00	170.615	170.731	170.464	170.574	2430	114
2013-12-25 04:00:00	170.574	170.844	170.526	170.751	2745	45
2013-12-25 20:00:00	170.594	171.003	170.566	170.909	4241	126
2013-12-26 00:00:00	170.903	171.837	170.883	171.579	12217	28
2013-12-26 04:00:00	171.579	171.726	171.418	171.599	9821	16
2013-12-26 08:00:00	171.599	171.73	171.518	171.655	12564	19
2013-12-26 12:00:00	171.659	172.197	171.63	171.983	12193	23
2013-12-26 16:00:00	171.985	172.092	171.814	171.921	9825	13
2013-12-26 20:00:00	171.921	172.225	171.884	172.196	4713	22
2013-12-27 00:00:00	172.2	172.491	172.094	172.346	14707	15
2013-12-27 04:00:00	172.346	172.633	172.156	172.492	14567	15
2013-12-27 08:00:00	172.492	173.944	172.466	173.499	22542	14
2013-12-27 12:00:00	173.496	173.599	173.067	173.141	22434	13
2013-12-27 16:00:00	173.141	173.479	173.05	173.065	11680	10
2013-12-27 20:00:00	173.055	173.374	173.032	173.313	3162	14
2013-12-29 20:00:00	173.347	173.786	173.324	173.54	3569	126
2013-12-30 00:00:00	173.528	173.757	173.405	173.428	10808	15
2013-12-30 04:00:00	173.432	173.842	173.396	173.754	9001	17
2013-12-30 08:00:00	173.759	173.852	173.108	173.204	18421	11
2013-12-30 12:00:00	173.209	173.612	173.122	173.572	21543	14
2013-12-30 16:00:00	173.57	173.66	173.424	173.614	11971	13
2013-12-30 20:00:00	173.612	173.63	172.95	173.018	7844	17
2013-12-31 00:00:00	173.017	173.134	172.83	172.859	5397	23
2013-12-31 04:00:00	172.859	173.509	172.829	173.498	7709	17
2013-12-31 08:00:00	173.492	173.884	173.229	173.447	22340	15
2013-12-31 12:00:00	173.45	174.119	173.414	174.045	18970	17
2013-12-31 16:00:00	174.045	174.512	173.894	174.389	14779	13
2013-12-31 20:00:00	174.389	174.564	174.26	174.26	5143	30
2014-01-01 20:00:00	174.329	174.834	174.289	174.587	2651	76
2014-01-02 00:00:00	174.587	174.668	174.42	174.623	12467	37
2014-01-02 04:00:00	174.622	174.834	174.527	174.647	18045	17
2014-01-02 08:00:00	174.647	174.719	174.154	174.172	31044	17
2014-01-02 12:00:00	174.174	174.189	172.052	172.612	48507	15
2014-01-02 16:00:00	172.611	172.726	171.834	171.949	26735	10
2014-01-02 20:00:00	171.949	172.471	171.947	172.454	11655	18
2014-01-03 00:00:00	172.454	172.509	171.045	171.354	19221	19
2014-01-03 04:00:00	171.35	171.854	171.104	171.689	18845	18
2014-01-03 08:00:00	171.689	172.039	171.426	171.896	29108	13
2014-01-03 12:00:00	171.896	171.907	171.14	171.782	35731	11
2014-01-03 16:00:00	171.788	171.917	171.494	171.863	20913	9
2014-01-03 20:00:00	171.869	172.169	171.814	172.106	7238	14
2014-01-05 20:00:00	171.924	172.229	171.876	172.167	3270	62
2014-01-06 00:00:00	172.169	172.226	170.409	170.854	20666	11
2014-01-06 04:00:00	170.854	170.941	170.526	170.671	16697	12
2014-01-06 08:00:00	170.669	171.359	170.669	171.321	30282	11
2014-01-06 12:00:00	171.321	172.129	171.231	171.532	32862	11
2014-01-06 16:00:00	171.532	171.704	170.434	171.049	30076	9
2014-01-06 20:00:00	171.049	171.209	170.774	171.057	10645	15
2014-01-07 00:00:00	171.059	171.496	170.83	171.435	18043	10
2014-01-07 04:00:00	171.438	171.501	170.978	171.024	15904	11
2014-01-07 08:00:00	171.024	171.679	170.835	171.348	28741	11
2014-01-07 12:00:00	171.35	171.629	171.294	171.612	33525	12
2014-01-07 16:00:00	171.612	171.699	171.38	171.435	20954	9
2014-01-07 20:00:00	171.432	171.74	171.407	171.724	9260	12
2014-01-08 00:00:00	171.719	172.034	171.5	172.02	17351	14
2014-01-08 04:00:00	172.02	172.569	171.936	172.474	18199	16
2014-01-08 08:00:00	172.479	172.564	171.825	172.132	27330	11
2014-01-08 12:00:00	172.14	172.724	171.91	172.649	39162	12
2014-01-08 16:00:00	172.646	172.839	172.334	172.406	28929	9
2014-01-08 20:00:00	172.41	172.58	172.262	172.405	10362	13
2014-01-09 00:00:00	172.405	172.726	172.285	172.501	15934	14
2014-01-09 04:00:00	172.501	172.828	172.373	172.793	12981	15
2014-01-09 08:00:00	172.794	172.954	172.5	172.674	23703	11
2014-01-09 12:00:00	172.669	173.129	172.432	172.494	40997	22
2014-01-09 16:00:00	172.498	172.579	172.191	172.53	17680	9
2014-01-09 20:00:00	172.533	172.798	172.519	172.73	11142	12
2014-01-10 00:00:00	172.73	172.949	172.649	172.888	16994	14
2014-01-10 04:00:00	172.888	173.03	172.779	172.864	12134	17
2014-01-10 08:00:00	172.869	172.909	172.198	172.461	21561	11
2014-01-10 12:00:00	172.461	172.789	171.318	171.677	54220	12
2014-01-10 16:00:00	171.674	171.799	171.247	171.376	20071	10
2014-01-10 20:00:00	171.38	171.709	171.359	171.652	5222	14
2014-01-12 20:00:00	171.409	171.657	171.364	171.436	4086	49
2014-01-13 00:00:00	171.437	171.519	170.391	170.635	16547	11
2014-01-13 04:00:00	170.639	170.769	170.428	170.436	12344	10
2014-01-13 08:00:00	170.437	170.544	169.79	170.009	26248	10
2014-01-13 12:00:00	170.006	170.224	168.521	169.327	39078	10
2014-01-13 16:00:00	169.326	169.364	168.342	168.669	26574	10
2014-01-13 20:00:00	168.669	169.107	168.512	168.984	15867	11
2014-01-14 00:00:00	168.984	169.739	168.827	169.524	17876	12
2014-01-14 04:00:00	169.524	169.648	169.176	169.609	21203	13
2014-01-14 08:00:00	169.608	170.51	169.503	170.149	33513	10
2014-01-14 12:00:00	170.146	170.625	170.084	170.528	34870	11
2014-01-14 16:00:00	170.524	171.33	170.472	171.245	27496	8
2014-01-14 20:00:00	171.245	171.439	171.187	171.214	11928	11
2014-01-15 00:00:00	171.214	171.529	171.042	171.389	18178	15
2014-01-15 04:00:00	171.385	171.584	171.02	171.159	14144	12
2014-01-15 08:00:00	171.159	171.494	170.75	171.191	25286	10
2014-01-15 12:00:00	171.191	171.283	170.437	170.816	38700	10
2014-01-15 16:00:00	170.819	171.345	170.715	171.205	23329	11
2014-01-15 20:00:00	171.204	171.363	171.063	171.119	9491	12
2014-01-16 00:00:00	171.119	171.787	171.115	171.631	18426	14
2014-01-16 04:00:00	171.634	171.661	171.133	171.2	14195	13
2014-01-16 08:00:00	171.2	171.272	170.87	171.053	23966	13
2014-01-16 12:00:00	171.053	171.093	170.34	170.373	40563	11
2014-01-16 16:00:00	170.365	170.732	170.194	170.636	21536	11
2014-01-16 20:00:00	170.636	170.727	170.437	170.483	9447	13
2014-01-17 00:00:00	170.479	170.664	170.189	170.473	14149	16
2014-01-17 04:00:00	170.473	170.541	170.263	170.321	11175	14
2014-01-17 08:00:00	170.321	171.873	170.17	171.662	30571	13
2014-01-17 12:00:00	171.662	171.758	171.294	171.461	33082	13
2014-01-17 16:00:00	171.461	171.591	171.086	171.271	20328	9
2014-01-17 20:00:00	171.267	171.324	171.057	171.232	5551	14
2014-01-19 20:00:00	171.093	171.25	171.082	171.146	4629	61
2014-01-20 00:00:00	171.146	171.211	170.302	170.638	19350	17
2014-01-20 04:00:00	170.636	171.244	170.617	171.149	12581	13
2014-01-20 08:00:00	171.143	171.482	171.056	171.153	20252	13
2014-01-20 12:00:00	171.151	171.199	170.672	170.837	17590	12
2014-01-20 16:00:00	170.838	171.207	170.836	171.159	8719	7
2014-01-20 20:00:00	171.159	171.306	171.064	171.233	7638	13
2014-01-21 00:00:00	171.234	171.976	171.206	171.887	18257	14
2014-01-21 04:00:00	171.889	172.055	171.634	172.001	14522	11
2014-01-21 08:00:00	172.001	172.215	171.694	171.794	27460	12
2014-01-21 12:00:00	171.799	172.369	171.53	171.694	33097	11
2014-01-21 16:00:00	171.694	171.844	171.302	171.799	23471	9
2014-01-21 20:00:00	171.799	171.942	171.649	171.694	8961	12
2014-01-22 00:00:00	171.699	172.051	171.319	171.474	20997	13
2014-01-22 04:00:00	171.474	172.259	171.396	171.844	21012	13
2014-01-22 08:00:00	171.844	172.823	171.536	172.673	31081	9
2014-01-22 12:00:00	172.671	173.139	172.624	172.852	33617	10
2014-01-22 16:00:00	172.864	173.205	172.798	173.066	21289	10
2014-01-22 20:00:00	173.084	173.371	173.038	173.315	11571	10
2014-01-23 00:00:00	173.314	173.643	172.885	172.994	26547	19
2014-01-23 04:00:00	172.994	173.064	172.669	173.022	23728	14
2014-01-23 08:00:00	173.021	173.473	172.81	172.969	36377	11
2014-01-23 12:00:00	172.968	172.97	171.85	172.382	51672	11
2014-01-23 16:00:00	172.384	172.391	171.3	171.57	35443	8
2014-01-23 20:00:00	171.562	172.057	171.212	171.953	16561	8
2014-01-24 00:00:00	171.95	172.222	171.79	172.07	18155	12
2014-01-24 04:00:00	172.073	172.317	171.473	172.092	24184	12
2014-01-24 08:00:00	172.094	172.173	169.179	169.923	58301	12
2014-01-24 12:00:00	169.924	169.999	168.588	168.896	57456	12
2014-01-24 16:00:00	168.912	169.114	168.575	168.869	37624	12
2014-01-24 20:00:00	168.869	168.912	168.546	168.546	8294	14
2014-01-26 20:00:00	168.709	168.724	167.732	168.387	11933	62
2014-01-27 00:00:00	168.389	169.103	168.331	169.075	27630	21
2014-01-27 04:00:00	169.074	169.784	168.914	169.704	22994	16
2014-01-27 08:00:00	169.704	170.226	168.954	170.154	46231	14
2014-01-27 12:00:00	170.154	170.536	169.648	169.759	47330	14
2014-01-27 16:00:00	169.755	170.314	169.463	170.266	41571	12
2014-01-27 20:00:00	170.268	170.399	169.894	170.15	14367	15
2014-01-28 00:00:00	170.149	170.704	169.939	170.592	22917	18
2014-01-28 04:00:00	170.59	170.717	170.389	170.651	21130	16
2014-01-28 08:00:00	170.655	171.314	170.476	170.86	38367	12
2014-01-28 12:00:00	170.859	170.969	170.4	170.468	41610	12
2014-01-28 16:00:00	170.468	170.638	170.385	170.525	21731	11
2014-01-28 20:00:00	170.525	171.369	170.479	171.04	16371	14
2014-01-29 00:00:00	171.045	171.244	170.883	171.069	18393	21
2014-01-29 04:00:00	171.071	171.393	170.918	170.921	17414	18
2014-01-29 08:00:00	170.921	171.459	169.833	170.039	41678	12
2014-01-29 12:00:00	170.035	170.226	168.854	169.214	59074	12
2014-01-29 16:00:00	169.216	169.483	168.695	169.105	42173	11
2014-01-29 20:00:00	169.107	169.479	168.97	169.354	21191	15
2014-01-30 00:00:00	169.349	169.469	169.046	169.421	24987	23
2014-01-30 04:00:00	169.421	169.779	169.072	169.114	22074	16
2014-01-30 08:00:00	169.113	169.404	168.169	169.013	48312	12
2014-01-30 12:00:00	169.004	169.772	168.712	169.454	47736	12
2014-01-30 16:00:00	169.453	169.643	169.126	169.22	28460	10
2014-01-30 20:00:00	169.22	169.631	169.115	169.465	12231	11
2014-01-31 00:00:00	169.47	169.741	168.879	168.943	19803	17
2014-01-31 04:00:00	168.944	169.039	168.592	168.753	27709	16
2014-01-31 08:00:00	168.751	169.29	168.136	168.237	46850	12
2014-01-31 12:00:00	168.24	168.619	167.574	167.628	50651	11
2014-01-31 16:00:00	167.628	168.434	167.611	168.134	29967	8
2014-01-31 20:00:00	168.137	168.184	167.644	167.644	8223	12
2014-02-02 20:00:00	167.473	168.046	167.409	168.045	5471	103
2014-02-03 00:00:00	168.048	168.214	167.848	168.184	23802	18
2014-02-03 04:00:00	168.179	168.214	167.357	167.431	20804	16
2014-02-03 08:00:00	167.433	167.739	166.022	166.383	44183	11
2014-02-03 12:00:00	166.383	166.904	165.335	165.36	45118	10
2014-02-03 16:00:00	165.361	165.47	164.29	164.436	39456	9
2014-02-03 20:00:00	164.444	165.027	164.425	165.014	17676	16
2014-02-04 00:00:00	165.014	165.309	164.825	164.955	24184	17
2014-02-04 04:00:00	164.955	165.089	163.876	164.628	34792	12
2014-02-04 08:00:00	164.629	165.819	164.605	165.32	38672	12
2014-02-04 12:00:00	165.317	165.674	165.141	165.221	39493	10
2014-02-04 16:00:00	165.226	165.971	165.184	165.834	25531	9
2014-02-04 20:00:00	165.829	166.154	165.829	166.056	12502	9
2014-02-05 00:00:00	166.056	166.062	165.309	165.69	26452	19
2014-02-05 04:00:00	165.69	165.839	165.029	165.186	19969	13
2014-02-05 08:00:00	165.182	165.553	164.467	164.663	33322	12
2014-02-05 12:00:00	164.668	165.424	163.949	164.999	52068	9
2014-02-05 16:00:00	164.999	165.703	164.904	165.258	28505	9
2014-02-05 20:00:00	165.258	165.651	165.221	165.63	12479	13
2014-02-06 00:00:00	165.633	165.938	165.244	165.504	21968	18
2014-02-06 04:00:00	165.504	165.804	165.226	165.567	19128	10
2014-02-06 08:00:00	165.566	165.566	165.049	165.393	27099	13
2014-02-06 12:00:00	165.416	166.576	165.049	166.266	53320	32
2014-02-06 16:00:00	166.273	166.826	166.239	166.674	23026	10
2014-02-06 20:00:00	166.669	166.77	166.381	166.531	11106	9
2014-02-07 00:00:00	166.534	166.654	166.322	166.463	15089	18
2014-02-07 04:00:00	166.463	167.174	166.459	166.979	17898	17
2014-02-07 08:00:00	166.979	166.979	166.459	166.847	29676	12
2014-02-07 12:00:00	166.845	168.044	166.162	167.559	55861	12
2014-02-07 16:00:00	167.559	168.034	167.426	167.887	21371	11
2014-02-07 20:00:00	167.887	168.019	167.821	167.959	5612	14
2014-02-09 20:00:00	168.102	168.436	168.039	168.189	6059	84
2014-02-10 00:00:00	168.186	168.234	167.934	168.024	15244	19
2014-02-10 04:00:00	168.024	168.219	167.425	167.624	17785	14
2014-02-10 08:00:00	167.624	167.721	167.275	167.394	27432	13
2014-02-10 12:00:00	167.394	167.804	167.2	167.296	29698	14
2014-02-10 16:00:00	167.296	167.774	167.272	167.638	15177	12
2014-02-10 20:00:00	167.639	167.769	167.534	167.554	7923	14
2014-02-11 00:00:00	167.551	167.929	167.504	167.76	9060	17
2014-02-11 04:00:00	167.76	168.174	167.586	167.684	13114	19
2014-02-11 08:00:00	167.682	168.451	167.634	168.156	26917	15
2014-02-11 12:00:00	168.156	168.886	167.983	168.753	49723	12
2014-02-11 16:00:00	168.753	169.086	168.629	168.809	25492	10
2014-02-11 20:00:00	168.814	168.894	168.598	168.632	8093	10
2014-02-12 00:00:00	168.632	168.867	168.433	168.654	14258	18
2014-02-12 04:00:00	168.657	168.884	168.346	168.518	15903	13
2014-02-12 08:00:00	168.518	169.571	168.317	168.944	39518	14
2014-02-12 12:00:00	168.944	170.058	168.789	170.031	39444	11
2014-02-12 16:00:00	170.025	170.229	169.819	170.061	22538	8
2014-02-12 20:00:00	170.059	170.426	169.994	170.189	9716	10
2014-02-13 00:00:00	170.184	170.323	169.705	169.786	17413	12
2014-02-13 04:00:00	169.787	169.87	169.329	169.579	22448	11
2014-02-13 08:00:00	169.584	170.029	169.459	169.499	34671	9
2014-02-13 12:00:00	169.495	170.019	169.236	169.936	42085	10
2014-02-13 16:00:00	169.937	170.372	169.808	170.352	20709	10
2014-02-13 20:00:00	170.356	170.38	170.124	170.184	8516	11
2014-02-14 00:00:00	170.184	170.586	169.294	169.483	23647	17
2014-02-14 04:00:00	169.483	169.813	169.115	169.763	21290	11
2014-02-14 08:00:00	169.762	170.377	169.731	170.152	30266	11
2014-02-14 12:00:00	170.149	170.596	169.954	170.448	37829	10
2014-02-14 16:00:00	170.45	170.591	170.304	170.534	15695	11
